RTL,drop,spp,genome.count,gen.div
1,0,Legionella_pneumophila,90,0
1,0.011111111,Legionella_pneumophila,90,0
1,0.022222222,Legionella_pneumophila,90,0
1,0.033333333,Legionella_pneumophila,90,0
1,0.044444444,Legionella_pneumophila,90,0
1,0.055555556,Legionella_pneumophila,90,0
1,0.066666667,Legionella_pneumophila,90,0
1,0.077777778,Legionella_pneumophila,90,0
1,0.088888889,Legionella_pneumophila,90,0
1,0.1,Legionella_pneumophila,90,0
1,0.111111111,Legionella_pneumophila,90,0
1,0.122222222,Legionella_pneumophila,90,0
1,0.133333333,Legionella_pneumophila,90,0
1,0.144444444,Legionella_pneumophila,90,0
1,0.155555556,Legionella_pneumophila,90,0
1,0.166666667,Legionella_pneumophila,90,0
1,0.177777778,Legionella_pneumophila,90,0
1,0.188888889,Legionella_pneumophila,90,0
1,0.2,Legionella_pneumophila,90,0
1,0.211111111,Legionella_pneumophila,90,0
1,0.222222222,Legionella_pneumophila,90,0
1,0.233333333,Legionella_pneumophila,90,0
1,0.244444444,Legionella_pneumophila,90,0
1,0.255555556,Legionella_pneumophila,90,0
1,0.266666667,Legionella_pneumophila,90,0
1,0.277777778,Legionella_pneumophila,90,0
1,0.288888889,Legionella_pneumophila,90,0
1,0.3,Legionella_pneumophila,90,0
1,0.311111111,Legionella_pneumophila,90,0
1,0.322222222,Legionella_pneumophila,90,0
1,0.333333333,Legionella_pneumophila,90,0
1,0.344444444,Legionella_pneumophila,90,0
1,0.355555556,Legionella_pneumophila,90,0
1,0.366666667,Legionella_pneumophila,90,0
1,0.377777778,Legionella_pneumophila,90,0
1,0.388888889,Legionella_pneumophila,90,0
1,0.4,Legionella_pneumophila,90,0
1,0.411111111,Legionella_pneumophila,90,0
1,0.422222222,Legionella_pneumophila,90,0
1,0.433333333,Legionella_pneumophila,90,0
1,0.444444444,Legionella_pneumophila,90,0
1,0.455555556,Legionella_pneumophila,90,0
1,0.466666667,Legionella_pneumophila,90,0
1,0.477777778,Legionella_pneumophila,90,0
1,0.488888889,Legionella_pneumophila,90,0
1,0.5,Legionella_pneumophila,90,0
1,0.511111111,Legionella_pneumophila,90,0
1,0.522222222,Legionella_pneumophila,90,0
1,0.533333333,Legionella_pneumophila,90,0
1,0.544444444,Legionella_pneumophila,90,0
1,0.555555556,Legionella_pneumophila,90,0
1,0.566666667,Legionella_pneumophila,90,0
1,0.577777778,Legionella_pneumophila,90,0
1,0.588888889,Legionella_pneumophila,90,0
1,0.6,Legionella_pneumophila,90,0
1,0.611111111,Legionella_pneumophila,90,0
1,0.622222222,Legionella_pneumophila,90,0
0.999999845,0.633333333,Legionella_pneumophila,90,0
0.999999659,0.644444444,Legionella_pneumophila,90,0
0.999999473,0.655555556,Legionella_pneumophila,90,1.00E-06
0.999999318,0.666666667,Legionella_pneumophila,90,1.00E-06
0.999999163,0.677777778,Legionella_pneumophila,90,1.00E-06
0.999999008,0.688888889,Legionella_pneumophila,90,1.00E-06
0.999998853,0.7,Legionella_pneumophila,90,1.00E-06
0.999998698,0.711111111,Legionella_pneumophila,90,1.00E-06
0.999998512,0.722222222,Legionella_pneumophila,90,1.00E-06
0.999998357,0.733333333,Legionella_pneumophila,90,2.00E-06
0.995248465,0.744444444,Legionella_pneumophila,90,0.004752
0.995248279,0.755555556,Legionella_pneumophila,90,0.004752
0.995248124,0.766666667,Legionella_pneumophila,90,0.004752
0.985765916,0.777777778,Legionella_pneumophila,90,0.014234
0.985765761,0.788888889,Legionella_pneumophila,90,0.014234
0.980968407,0.8,Legionella_pneumophila,90,0.019032
0.976214578,0.811111111,Legionella_pneumophila,90,0.023785
0.971464995,0.822222222,Legionella_pneumophila,90,0.028535
0.961737047,0.833333333,Legionella_pneumophila,90,0.038263
0.937967435,0.844444444,Legionella_pneumophila,90,0.062033
0.914109874,0.855555556,Legionella_pneumophila,90,0.08589
0.898970391,0.866666667,Legionella_pneumophila,90,0.10103
0.898970236,0.877777778,Legionella_pneumophila,90,0.10103
0.874373934,0.888888889,Legionella_pneumophila,90,0.125626
0.843284614,0.9,Legionella_pneumophila,90,0.156715
0.843284428,0.911111111,Legionella_pneumophila,90,0.156716
0.810004057,0.922222222,Legionella_pneumophila,90,0.189996
0.800237854,0.933333333,Legionella_pneumophila,90,0.199762
0.747838934,0.944444444,Legionella_pneumophila,90,0.252161
0.700298035,0.955555556,Legionella_pneumophila,90,0.299702
0.644043152,0.966666667,Legionella_pneumophila,90,0.355957
1,0,Leuconostoc_mesenteroides,11,0
1,0.090909091,Leuconostoc_mesenteroides,11,0
0.999999258,0.181818182,Leuconostoc_mesenteroides,11,1.00E-06
0.981156954,0.272727273,Leuconostoc_mesenteroides,11,0.018843
0.924576365,0.363636364,Leuconostoc_mesenteroides,11,0.075424
0.86413631,0.454545455,Leuconostoc_mesenteroides,11,0.135864
0.807575386,0.545454545,Leuconostoc_mesenteroides,11,0.192425
0.72519618,0.636363636,Leuconostoc_mesenteroides,11,0.274804
0.592915281,0.727272727,Leuconostoc_mesenteroides,11,0.407085
1,0,Listeria_monocytogenes,165,0
1,0.006060606,Listeria_monocytogenes,165,0
1,0.012121212,Listeria_monocytogenes,165,0
1,0.018181818,Listeria_monocytogenes,165,0
1,0.024242424,Listeria_monocytogenes,165,0
1,0.03030303,Listeria_monocytogenes,165,0
1,0.036363636,Listeria_monocytogenes,165,0
1,0.042424242,Listeria_monocytogenes,165,0
1,0.048484848,Listeria_monocytogenes,165,0
1,0.054545455,Listeria_monocytogenes,165,0
1,0.060606061,Listeria_monocytogenes,165,0
1,0.066666667,Listeria_monocytogenes,165,0
1,0.072727273,Listeria_monocytogenes,165,0
1,0.078787879,Listeria_monocytogenes,165,0
1,0.084848485,Listeria_monocytogenes,165,0
1,0.090909091,Listeria_monocytogenes,165,0
1,0.096969697,Listeria_monocytogenes,165,0
1,0.103030303,Listeria_monocytogenes,165,0
1,0.109090909,Listeria_monocytogenes,165,0
1,0.115151515,Listeria_monocytogenes,165,0
1,0.121212121,Listeria_monocytogenes,165,0
1,0.127272727,Listeria_monocytogenes,165,0
1,0.133333333,Listeria_monocytogenes,165,0
1,0.139393939,Listeria_monocytogenes,165,0
1,0.145454545,Listeria_monocytogenes,165,0
1,0.151515152,Listeria_monocytogenes,165,0
1,0.157575758,Listeria_monocytogenes,165,0
1,0.163636364,Listeria_monocytogenes,165,0
1,0.16969697,Listeria_monocytogenes,165,0
1,0.175757576,Listeria_monocytogenes,165,0
1,0.181818182,Listeria_monocytogenes,165,0
1,0.187878788,Listeria_monocytogenes,165,0
1,0.193939394,Listeria_monocytogenes,165,0
1,0.2,Listeria_monocytogenes,165,0
1,0.206060606,Listeria_monocytogenes,165,0
1,0.212121212,Listeria_monocytogenes,165,0
1,0.218181818,Listeria_monocytogenes,165,0
1,0.224242424,Listeria_monocytogenes,165,0
1,0.23030303,Listeria_monocytogenes,165,0
1,0.236363636,Listeria_monocytogenes,165,0
1,0.242424242,Listeria_monocytogenes,165,0
1,0.248484848,Listeria_monocytogenes,165,0
1,0.254545455,Listeria_monocytogenes,165,0
1,0.260606061,Listeria_monocytogenes,165,0
1,0.266666667,Listeria_monocytogenes,165,0
1,0.272727273,Listeria_monocytogenes,165,0
1,0.278787879,Listeria_monocytogenes,165,0
1,0.284848485,Listeria_monocytogenes,165,0
1,0.290909091,Listeria_monocytogenes,165,0
1,0.296969697,Listeria_monocytogenes,165,0
1,0.303030303,Listeria_monocytogenes,165,0
1,0.309090909,Listeria_monocytogenes,165,0
1,0.315151515,Listeria_monocytogenes,165,0
1,0.321212121,Listeria_monocytogenes,165,0
1,0.327272727,Listeria_monocytogenes,165,0
1,0.333333333,Listeria_monocytogenes,165,0
1,0.339393939,Listeria_monocytogenes,165,0
1,0.345454545,Listeria_monocytogenes,165,0
1,0.351515152,Listeria_monocytogenes,165,0
1,0.357575758,Listeria_monocytogenes,165,0
1,0.363636364,Listeria_monocytogenes,165,0
1,0.36969697,Listeria_monocytogenes,165,0
1,0.375757576,Listeria_monocytogenes,165,0
1,0.381818182,Listeria_monocytogenes,165,0
1,0.387878788,Listeria_monocytogenes,165,0
1,0.393939394,Listeria_monocytogenes,165,0
1,0.4,Listeria_monocytogenes,165,0
1,0.406060606,Listeria_monocytogenes,165,0
1,0.412121212,Listeria_monocytogenes,165,0
1,0.418181818,Listeria_monocytogenes,165,0
1,0.424242424,Listeria_monocytogenes,165,0
1,0.43030303,Listeria_monocytogenes,165,0
1,0.436363636,Listeria_monocytogenes,165,0
1,0.442424242,Listeria_monocytogenes,165,0
1,0.448484848,Listeria_monocytogenes,165,0
1,0.454545455,Listeria_monocytogenes,165,0
1,0.460606061,Listeria_monocytogenes,165,0
1,0.466666667,Listeria_monocytogenes,165,0
1,0.472727273,Listeria_monocytogenes,165,0
1,0.478787879,Listeria_monocytogenes,165,0
1,0.484848485,Listeria_monocytogenes,165,0
1,0.490909091,Listeria_monocytogenes,165,0
1,0.496969697,Listeria_monocytogenes,165,0
1,0.503030303,Listeria_monocytogenes,165,0
1,0.509090909,Listeria_monocytogenes,165,0
1,0.515151515,Listeria_monocytogenes,165,0
1,0.521212121,Listeria_monocytogenes,165,0
1,0.527272727,Listeria_monocytogenes,165,0
1,0.533333333,Listeria_monocytogenes,165,0
1,0.539393939,Listeria_monocytogenes,165,0
1,0.545454545,Listeria_monocytogenes,165,0
1,0.551515152,Listeria_monocytogenes,165,0
1,0.557575758,Listeria_monocytogenes,165,0
1,0.563636364,Listeria_monocytogenes,165,0
1,0.56969697,Listeria_monocytogenes,165,0
1,0.575757576,Listeria_monocytogenes,165,0
1,0.581818182,Listeria_monocytogenes,165,0
1,0.587878788,Listeria_monocytogenes,165,0
1,0.593939394,Listeria_monocytogenes,165,0
1,0.6,Listeria_monocytogenes,165,0
1,0.606060606,Listeria_monocytogenes,165,0
1,0.612121212,Listeria_monocytogenes,165,0
1,0.618181818,Listeria_monocytogenes,165,0
1,0.624242424,Listeria_monocytogenes,165,0
1,0.63030303,Listeria_monocytogenes,165,0
1,0.636363636,Listeria_monocytogenes,165,0
1,0.642424242,Listeria_monocytogenes,165,0
1,0.648484848,Listeria_monocytogenes,165,0
1,0.654545455,Listeria_monocytogenes,165,0
1,0.660606061,Listeria_monocytogenes,165,0
1,0.666666667,Listeria_monocytogenes,165,0
1,0.672727273,Listeria_monocytogenes,165,0
1,0.678787879,Listeria_monocytogenes,165,0
1,0.684848485,Listeria_monocytogenes,165,0
1,0.690909091,Listeria_monocytogenes,165,0
1,0.696969697,Listeria_monocytogenes,165,0
1,0.703030303,Listeria_monocytogenes,165,0
1,0.709090909,Listeria_monocytogenes,165,0
1,0.715151515,Listeria_monocytogenes,165,0
1,0.721212121,Listeria_monocytogenes,165,0
1,0.727272727,Listeria_monocytogenes,165,0
1,0.733333333,Listeria_monocytogenes,165,0
1,0.739393939,Listeria_monocytogenes,165,0
0.999999534,0.745454545,Listeria_monocytogenes,165,0
0.999998975,0.751515152,Listeria_monocytogenes,165,1.00E-06
0.999998416,0.757575758,Listeria_monocytogenes,165,2.00E-06
0.999997856,0.763636364,Listeria_monocytogenes,165,2.00E-06
0.999997297,0.76969697,Listeria_monocytogenes,165,3.00E-06
0.999996738,0.775757576,Listeria_monocytogenes,165,3.00E-06
0.999996179,0.781818182,Listeria_monocytogenes,165,4.00E-06
0.99999562,0.787878788,Listeria_monocytogenes,165,4.00E-06
0.99999506,0.793939394,Listeria_monocytogenes,165,5.00E-06
0.999994501,0.8,Listeria_monocytogenes,165,5.00E-06
0.999993942,0.806060606,Listeria_monocytogenes,165,6.00E-06
0.985598685,0.812121212,Listeria_monocytogenes,165,0.014401
0.985598125,0.818181818,Listeria_monocytogenes,165,0.014402
0.971202495,0.824242424,Listeria_monocytogenes,165,0.028798
0.956803976,0.83030303,Listeria_monocytogenes,165,0.043196
0.942391942,0.836363636,Listeria_monocytogenes,165,0.057608
0.927979909,0.842424242,Listeria_monocytogenes,165,0.07202
0.92797935,0.848484848,Listeria_monocytogenes,165,0.072021
0.91356685,0.854545455,Listeria_monocytogenes,165,0.086433
0.89915463,0.860606061,Listeria_monocytogenes,165,0.100845
0.884741012,0.866666667,Listeria_monocytogenes,165,0.115259
0.87032581,0.872727273,Listeria_monocytogenes,165,0.129674
0.855910048,0.878787879,Listeria_monocytogenes,165,0.14409
0.84149466,0.884848485,Listeria_monocytogenes,165,0.158505
0.827098284,0.890909091,Listeria_monocytogenes,165,0.172902
0.812702001,0.896969697,Listeria_monocytogenes,165,0.187298
0.798301991,0.903030303,Listeria_monocytogenes,165,0.201698
0.783886229,0.909090909,Listeria_monocytogenes,165,0.216114
0.769218918,0.915151515,Listeria_monocytogenes,165,0.230781
0.740426167,0.921212121,Listeria_monocytogenes,165,0.259574
0.72603268,0.927272727,Listeria_monocytogenes,165,0.273967
0.711629128,0.933333333,Listeria_monocytogenes,165,0.288371
0.697232939,0.939393939,Listeria_monocytogenes,165,0.302767
0.668420895,0.945454545,Listeria_monocytogenes,165,0.331579
0.639596641,0.951515152,Listeria_monocytogenes,165,0.360403
0.610765025,0.957575758,Listeria_monocytogenes,165,0.389235
0.56757189,0.963636364,Listeria_monocytogenes,165,0.432428
0.538732725,0.96969697,Listeria_monocytogenes,165,0.461267
0.49548078,0.975757576,Listeria_monocytogenes,165,0.504519
0.481084404,0.981818182,Listeria_monocytogenes,165,0.518916
1,0,Mannheimia_haemolytica,14,0
1,0.071428571,Mannheimia_haemolytica,14,0
1,0.142857143,Mannheimia_haemolytica,14,0
1,0.214285714,Mannheimia_haemolytica,14,0
1,0.285714286,Mannheimia_haemolytica,14,0
1,0.357142857,Mannheimia_haemolytica,14,0
1,0.428571429,Mannheimia_haemolytica,14,0
1,0.5,Mannheimia_haemolytica,14,0
1,0.571428571,Mannheimia_haemolytica,14,0
1,0.642857143,Mannheimia_haemolytica,14,0
0.999997784,0.714285714,Mannheimia_haemolytica,14,2.00E-06
0.942932742,0.785714286,Mannheimia_haemolytica,14,0.057067
1,0,Mycobacterium_avium,18,0
1,0.055555556,Mycobacterium_avium,18,0
1,0.111111111,Mycobacterium_avium,18,0
1,0.166666667,Mycobacterium_avium,18,0
1,0.222222222,Mycobacterium_avium,18,0
1,0.277777778,Mycobacterium_avium,18,0
1,0.333333333,Mycobacterium_avium,18,0
0.999998983,0.388888889,Mycobacterium_avium,18,1.00E-06
0.999997967,0.444444444,Mycobacterium_avium,18,2.00E-06
0.973010476,0.5,Mycobacterium_avium,18,0.02699
0.946015699,0.555555556,Mycobacterium_avium,18,0.053984
0.946014682,0.611111111,Mycobacterium_avium,18,0.053985
0.837950003,0.666666667,Mycobacterium_avium,18,0.16205
0.810949295,0.722222222,Mycobacterium_avium,18,0.189051
0.810948278,0.777777778,Mycobacterium_avium,18,0.189052
0.675954737,0.833333333,Mycobacterium_avium,18,0.324045
1,0,Mycobacterium_tuberculosis,170,0
1,0.005882353,Mycobacterium_tuberculosis,170,0
1,0.011764706,Mycobacterium_tuberculosis,170,0
1,0.017647059,Mycobacterium_tuberculosis,170,0
1,0.023529412,Mycobacterium_tuberculosis,170,0
1,0.029411765,Mycobacterium_tuberculosis,170,0
1,0.035294118,Mycobacterium_tuberculosis,170,0
1,0.041176471,Mycobacterium_tuberculosis,170,0
1,0.047058824,Mycobacterium_tuberculosis,170,0
1,0.052941176,Mycobacterium_tuberculosis,170,0
1,0.058823529,Mycobacterium_tuberculosis,170,0
1,0.064705882,Mycobacterium_tuberculosis,170,0
1,0.070588235,Mycobacterium_tuberculosis,170,0
1,0.076470588,Mycobacterium_tuberculosis,170,0
1,0.082352941,Mycobacterium_tuberculosis,170,0
1,0.088235294,Mycobacterium_tuberculosis,170,0
1,0.094117647,Mycobacterium_tuberculosis,170,0
1,0.1,Mycobacterium_tuberculosis,170,0
1,0.105882353,Mycobacterium_tuberculosis,170,0
1,0.111764706,Mycobacterium_tuberculosis,170,0
1,0.117647059,Mycobacterium_tuberculosis,170,0
1,0.123529412,Mycobacterium_tuberculosis,170,0
1,0.129411765,Mycobacterium_tuberculosis,170,0
1,0.135294118,Mycobacterium_tuberculosis,170,0
1,0.141176471,Mycobacterium_tuberculosis,170,0
1,0.147058824,Mycobacterium_tuberculosis,170,0
1,0.152941176,Mycobacterium_tuberculosis,170,0
1,0.158823529,Mycobacterium_tuberculosis,170,0
1,0.164705882,Mycobacterium_tuberculosis,170,0
1,0.170588235,Mycobacterium_tuberculosis,170,0
1,0.176470588,Mycobacterium_tuberculosis,170,0
1,0.182352941,Mycobacterium_tuberculosis,170,0
1,0.188235294,Mycobacterium_tuberculosis,170,0
1,0.194117647,Mycobacterium_tuberculosis,170,0
1,0.2,Mycobacterium_tuberculosis,170,0
1,0.205882353,Mycobacterium_tuberculosis,170,0
1,0.211764706,Mycobacterium_tuberculosis,170,0
1,0.217647059,Mycobacterium_tuberculosis,170,0
1,0.223529412,Mycobacterium_tuberculosis,170,0
1,0.229411765,Mycobacterium_tuberculosis,170,0
1,0.235294118,Mycobacterium_tuberculosis,170,0
1,0.241176471,Mycobacterium_tuberculosis,170,0
1,0.247058824,Mycobacterium_tuberculosis,170,0
1,0.252941176,Mycobacterium_tuberculosis,170,0
1,0.258823529,Mycobacterium_tuberculosis,170,0
1,0.264705882,Mycobacterium_tuberculosis,170,0
1,0.270588235,Mycobacterium_tuberculosis,170,0
1,0.276470588,Mycobacterium_tuberculosis,170,0
1,0.282352941,Mycobacterium_tuberculosis,170,0
1,0.288235294,Mycobacterium_tuberculosis,170,0
1,0.294117647,Mycobacterium_tuberculosis,170,0
1,0.3,Mycobacterium_tuberculosis,170,0
1,0.305882353,Mycobacterium_tuberculosis,170,0
1,0.311764706,Mycobacterium_tuberculosis,170,0
1,0.317647059,Mycobacterium_tuberculosis,170,0
1,0.323529412,Mycobacterium_tuberculosis,170,0
1,0.329411765,Mycobacterium_tuberculosis,170,0
1,0.335294118,Mycobacterium_tuberculosis,170,0
1,0.341176471,Mycobacterium_tuberculosis,170,0
1,0.347058824,Mycobacterium_tuberculosis,170,0
1,0.352941176,Mycobacterium_tuberculosis,170,0
1,0.358823529,Mycobacterium_tuberculosis,170,0
1,0.364705882,Mycobacterium_tuberculosis,170,0
1,0.370588235,Mycobacterium_tuberculosis,170,0
1,0.376470588,Mycobacterium_tuberculosis,170,0
1,0.382352941,Mycobacterium_tuberculosis,170,0
1,0.388235294,Mycobacterium_tuberculosis,170,0
1,0.394117647,Mycobacterium_tuberculosis,170,0
1,0.4,Mycobacterium_tuberculosis,170,0
1,0.405882353,Mycobacterium_tuberculosis,170,0
1,0.411764706,Mycobacterium_tuberculosis,170,0
1,0.417647059,Mycobacterium_tuberculosis,170,0
1,0.423529412,Mycobacterium_tuberculosis,170,0
1,0.429411765,Mycobacterium_tuberculosis,170,0
1,0.435294118,Mycobacterium_tuberculosis,170,0
1,0.441176471,Mycobacterium_tuberculosis,170,0
1,0.447058824,Mycobacterium_tuberculosis,170,0
1,0.452941176,Mycobacterium_tuberculosis,170,0
1,0.458823529,Mycobacterium_tuberculosis,170,0
1,0.464705882,Mycobacterium_tuberculosis,170,0
1,0.470588235,Mycobacterium_tuberculosis,170,0
1,0.476470588,Mycobacterium_tuberculosis,170,0
1,0.482352941,Mycobacterium_tuberculosis,170,0
1,0.488235294,Mycobacterium_tuberculosis,170,0
1,0.494117647,Mycobacterium_tuberculosis,170,0
1,0.5,Mycobacterium_tuberculosis,170,0
1,0.505882353,Mycobacterium_tuberculosis,170,0
1,0.511764706,Mycobacterium_tuberculosis,170,0
1,0.517647059,Mycobacterium_tuberculosis,170,0
1,0.523529412,Mycobacterium_tuberculosis,170,0
1,0.529411765,Mycobacterium_tuberculosis,170,0
1,0.535294118,Mycobacterium_tuberculosis,170,0
1,0.541176471,Mycobacterium_tuberculosis,170,0
1,0.547058824,Mycobacterium_tuberculosis,170,0
1,0.552941176,Mycobacterium_tuberculosis,170,0
1,0.558823529,Mycobacterium_tuberculosis,170,0
1,0.564705882,Mycobacterium_tuberculosis,170,0
1,0.570588235,Mycobacterium_tuberculosis,170,0
1,0.576470588,Mycobacterium_tuberculosis,170,0
1,0.582352941,Mycobacterium_tuberculosis,170,0
1,0.588235294,Mycobacterium_tuberculosis,170,0
1,0.594117647,Mycobacterium_tuberculosis,170,0
1,0.6,Mycobacterium_tuberculosis,170,0
1,0.605882353,Mycobacterium_tuberculosis,170,0
1,0.611764706,Mycobacterium_tuberculosis,170,0
1,0.617647059,Mycobacterium_tuberculosis,170,0
1,0.623529412,Mycobacterium_tuberculosis,170,0
1,0.629411765,Mycobacterium_tuberculosis,170,0
1,0.635294118,Mycobacterium_tuberculosis,170,0
1,0.641176471,Mycobacterium_tuberculosis,170,0
1,0.647058824,Mycobacterium_tuberculosis,170,0
1,0.652941176,Mycobacterium_tuberculosis,170,0
1,0.658823529,Mycobacterium_tuberculosis,170,0
1,0.664705882,Mycobacterium_tuberculosis,170,0
1,0.670588235,Mycobacterium_tuberculosis,170,0
1,0.676470588,Mycobacterium_tuberculosis,170,0
0.999999578,0.682352941,Mycobacterium_tuberculosis,170,0
0.999999071,0.688235294,Mycobacterium_tuberculosis,170,1.00E-06
0.999998565,0.694117647,Mycobacterium_tuberculosis,170,1.00E-06
0.999998058,0.7,Mycobacterium_tuberculosis,170,2.00E-06
0.999997552,0.705882353,Mycobacterium_tuberculosis,170,2.00E-06
0.999997045,0.711764706,Mycobacterium_tuberculosis,170,3.00E-06
0.999996539,0.717647059,Mycobacterium_tuberculosis,170,3.00E-06
0.999996032,0.723529412,Mycobacterium_tuberculosis,170,4.00E-06
0.999995526,0.729411765,Mycobacterium_tuberculosis,170,4.00E-06
0.999995019,0.735294118,Mycobacterium_tuberculosis,170,5.00E-06
0.999994513,0.741176471,Mycobacterium_tuberculosis,170,5.00E-06
0.999994006,0.747058824,Mycobacterium_tuberculosis,170,6.00E-06
0.9999935,0.752941176,Mycobacterium_tuberculosis,170,7.00E-06
0.999992993,0.758823529,Mycobacterium_tuberculosis,170,7.00E-06
0.986553545,0.764705882,Mycobacterium_tuberculosis,170,0.013446
0.973113843,0.770588235,Mycobacterium_tuberculosis,170,0.026886
0.959674057,0.776470588,Mycobacterium_tuberculosis,170,0.040326
0.946234103,0.782352941,Mycobacterium_tuberculosis,170,0.053766
0.932794232,0.788235294,Mycobacterium_tuberculosis,170,0.067206
0.919354615,0.794117647,Mycobacterium_tuberculosis,170,0.080645
0.905914239,0.8,Mycobacterium_tuberculosis,170,0.094086
0.892473102,0.805882353,Mycobacterium_tuberculosis,170,0.107527
0.892472595,0.811764706,Mycobacterium_tuberculosis,170,0.107527
0.892472089,0.817647059,Mycobacterium_tuberculosis,170,0.107528
0.892471582,0.823529412,Mycobacterium_tuberculosis,170,0.107528
0.892470569,0.829411765,Mycobacterium_tuberculosis,170,0.107529
0.87903053,0.835294118,Mycobacterium_tuberculosis,170,0.120969
0.865590322,0.841176471,Mycobacterium_tuberculosis,170,0.13441
0.852149945,0.847058824,Mycobacterium_tuberculosis,170,0.14785
0.825270711,0.852941176,Mycobacterium_tuberculosis,170,0.174729
0.81183101,0.858823529,Mycobacterium_tuberculosis,170,0.188169
0.784950172,0.864705882,Mycobacterium_tuberculosis,170,0.21505
0.771510217,0.870588235,Mycobacterium_tuberculosis,170,0.22849
0.758070347,0.876470588,Mycobacterium_tuberculosis,170,0.24193
0.731189086,0.882352941,Mycobacterium_tuberculosis,170,0.268811
0.704307151,0.888235294,Mycobacterium_tuberculosis,170,0.295693
0.690867112,0.894117647,Mycobacterium_tuberculosis,170,0.309133
0.663985092,0.9,Mycobacterium_tuberculosis,170,0.336015
0.650541929,0.905882353,Mycobacterium_tuberculosis,170,0.349458
0.623658136,0.911764706,Mycobacterium_tuberculosis,170,0.376342
0.596778902,0.917647059,Mycobacterium_tuberculosis,170,0.403221
0.56989798,0.923529412,Mycobacterium_tuberculosis,170,0.430102
0.556446375,0.929411765,Mycobacterium_tuberculosis,170,0.443554
0.543004732,0.935294118,Mycobacterium_tuberculosis,170,0.456995
0.502680477,0.941176471,Mycobacterium_tuberculosis,170,0.49732
0.475796769,0.947058824,Mycobacterium_tuberculosis,170,0.524203
0.435476989,0.952941176,Mycobacterium_tuberculosis,170,0.564523
0.395154677,0.958823529,Mycobacterium_tuberculosis,170,0.604845
0.354821221,0.964705882,Mycobacterium_tuberculosis,170,0.645179
0.301056168,0.970588235,Mycobacterium_tuberculosis,170,0.698944
0.274168576,0.976470588,Mycobacterium_tuberculosis,170,0.725831
0.193529185,0.982352941,Mycobacterium_tuberculosis,170,0.806471
1,0,Mycobacteroides_abscessus,33,0
1,0.03030303,Mycobacteroides_abscessus,33,0
1,0.060606061,Mycobacteroides_abscessus,33,0
1,0.090909091,Mycobacteroides_abscessus,33,0
1,0.121212121,Mycobacteroides_abscessus,33,0
1,0.151515152,Mycobacteroides_abscessus,33,0
1,0.181818182,Mycobacteroides_abscessus,33,0
1,0.212121212,Mycobacteroides_abscessus,33,0
1,0.242424242,Mycobacteroides_abscessus,33,0
1,0.272727273,Mycobacteroides_abscessus,33,0
1,0.303030303,Mycobacteroides_abscessus,33,0
1,0.333333333,Mycobacteroides_abscessus,33,0
1,0.363636364,Mycobacteroides_abscessus,33,0
1,0.393939394,Mycobacteroides_abscessus,33,0
1,0.424242424,Mycobacteroides_abscessus,33,0
1,0.454545455,Mycobacteroides_abscessus,33,0
1,0.484848485,Mycobacteroides_abscessus,33,0
1,0.515151515,Mycobacteroides_abscessus,33,0
1,0.545454545,Mycobacteroides_abscessus,33,0
0.99999849,0.575757576,Mycobacteroides_abscessus,33,2.00E-06
0.999996979,0.606060606,Mycobacteroides_abscessus,33,3.00E-06
0.99999572,0.636363636,Mycobacteroides_abscessus,33,4.00E-06
0.999992951,0.666666667,Mycobacteroides_abscessus,33,7.00E-06
0.960000806,0.696969697,Mycobacteroides_abscessus,33,0.039999
0.959999295,0.727272727,Mycobacteroides_abscessus,33,0.040001
0.959997785,0.757575758,Mycobacteroides_abscessus,33,0.040002
0.959996526,0.787878788,Mycobacteroides_abscessus,33,0.040003
0.88001299,0.818181818,Mycobacteroides_abscessus,33,0.119987
0.799870351,0.848484848,Mycobacteroides_abscessus,33,0.20013
0.759911436,0.878787879,Mycobacteroides_abscessus,33,0.240089
0.604661332,0.909090909,Mycobacteroides_abscessus,33,0.395339
1,0,Mycoplasma_bovis,25,0
1,0.04,Mycoplasma_bovis,25,0
1,0.08,Mycoplasma_bovis,25,0
1,0.12,Mycoplasma_bovis,25,0
1,0.16,Mycoplasma_bovis,25,0
1,0.2,Mycoplasma_bovis,25,0
1,0.24,Mycoplasma_bovis,25,0
1,0.28,Mycoplasma_bovis,25,0
1,0.32,Mycoplasma_bovis,25,0
1,0.36,Mycoplasma_bovis,25,0
1,0.4,Mycoplasma_bovis,25,0
0.999999367,0.44,Mycoplasma_bovis,25,1.00E-06
0.999998734,0.48,Mycoplasma_bovis,25,1.00E-06
0.999998206,0.52,Mycoplasma_bovis,25,2.00E-06
0.999997573,0.56,Mycoplasma_bovis,25,2.00E-06
0.983916762,0.6,Mycoplasma_bovis,25,0.016083
0.967835424,0.64,Mycoplasma_bovis,25,0.032165
0.967834791,0.68,Mycoplasma_bovis,25,0.032165
0.951754931,0.72,Mycoplasma_bovis,25,0.048245
0.934557431,0.76,Mycoplasma_bovis,25,0.065443
0.85408552,0.8,Mycoplasma_bovis,25,0.145914
0.838002599,0.84,Mycoplasma_bovis,25,0.161997
0.699790751,0.88,Mycoplasma_bovis,25,0.300209
1,0,Mycoplasma_gallisepticum,13,0
1,0.076923077,Mycoplasma_gallisepticum,13,0
1,0.153846154,Mycoplasma_gallisepticum,13,0
0.999999395,0.230769231,Mycoplasma_gallisepticum,13,1.00E-06
