taxid,tip.label,superkingdom,phylum,class,order,family,genus,species
1653476,GCF_001548275.1,Bacteria,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Caldimicrobium,Caldimicrobium thiodismutans
1653478,GCF_001620025.1,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. PBTS 1
1653479,GCF_001620005.1,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. PBTS 2
1653480,GCF_900070365.1,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Alloactinosynnema,Alloactinosynnema sp. L-07
1653831,GCF_000348805.1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Blattabacteriaceae,Blattabacterium,Blattabacterium cuenoti
1653831,GCF_002355135.1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Blattabacteriaceae,Blattabacterium,Blattabacterium cuenoti
1658665,GCF_001653795.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,NA,Mitsuaria,Mitsuaria sp. 7
1658671,GCF_001189535.1,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Arsenicicoccus,Arsenicicoccus sp. oral taxon 190
1658672,GCF_001262075.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ottowia,Ottowia sp. oral taxon 894
1659194,GCF_001655615.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. GR 6-02
1660064,GCF_002139915.1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter sp. NCTC 13003
1660073,GCF_002139855.1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter sp. RM6137
1660074,GCF_002139895.1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter sp. RM8964
1660076,GCF_002139875.1,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter sp. RM12175
1660083,GCF_001186405.1,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Leptospirillum,Leptospirillum sp. Group II 'CF-1'
1661694,GCF_001931635.1,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Tue 6075
1662285,GCF_001183865.1,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylophilus,Methylophilus sp. TWE2
1663591,GCF_001511835.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetospirillum,Magnetospirillum sp. XM-1
1664069,GCF_900093775.1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus glycinifermentans
1664069,GCF_002443095.1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus glycinifermentans
1670800,GCF_001889605.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium oceanicum
1671721,GCF_001266795.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Marinobacter sp. CP1
1673076,GCF_002288285.1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium hydrophobicum
1674146,GCF_001945665.1,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Borreliaceae,Borreliella,Borrelia mayonii
1674146,GCF_001936295.1,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Borreliaceae,Borreliella,Borrelia mayonii
1674922,GCF_001579905.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Labrenzia,Labrenzia sp. CP4
1675036,GCF_003315775.1,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera hexanoica
1675686,GCF_002355415.1,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis,Sulfurifustis variabilis
1677857,GCF_002844395.1,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Hungateiclostridium,Hungateiclostridium saccincola
1678028,GCF_001191005.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. NR 4-1
1678128,GCF_001412535.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans,Limnohabitans sp. 63ED37-2
1678129,GCF_001412575.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans,Limnohabitans sp. 103DPR2
1678678,GCF_001293045.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. HB1
1678728,GCF_003076475.1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium kingsejongi
1679444,GCF_900097105.1,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia glycaniphila
1679721,GCF_900070325.1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Herbinix,Herbinix luporum
1682113,GCF_001644575.1,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. YC-RL4
1685010,GCF_001648155.1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium glaciei
1686310,GCF_002007565.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella apis
1686310,GCF_002007485.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella apis
1686310,GCF_002007505.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella,Bartonella apis
1688404,GCF_001420975.1,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. EC080610-09
1690221,GCF_003122365.1,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces spongiicola
1690248,GCF_001281115.1,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. LS16
1690815,GCF_001698125.1,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. HH130630-07
1692238,GCF_001582075.1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter sp. FY-07
1695218,GCF_001465275.1,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. 32O-W
1696072,GCF_001266755.1,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. CGR1
1697043,GCF_001704295.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella sp. H567
1697053,GCF_001267255.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Oblitimonas,Oblitimonas alkaliphila
1697053,GCF_001267275.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Oblitimonas,Oblitimonas alkaliphila
1697053,GCF_001267195.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Oblitimonas,Oblitimonas alkaliphila
1697053,GCF_001267295.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Oblitimonas,Oblitimonas alkaliphila
1697053,GCF_001267215.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Oblitimonas,Oblitimonas alkaliphila
1697053,GCF_001267175.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Oblitimonas,Oblitimonas alkaliphila
1699622,GCF_001593285.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter sp. P2G3
1699624,GCF_001593305.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter sp. P11G5
1702043,GCF_003290245.1,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria sp. BT304
1702170,GCF_001559235.2,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter sp. FDAARGOS_156
1702221,GCF_001564455.1,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,Faecalibaculum rodentium
1702287,GCF_900155405.1,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Negativicoccus,Negativicoccus massiliensis
1702325,GCF_001271345.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Chelatococcaceae,Chelatococcus,Chelatococcus sp. CO-6
1703250,GCF_003204265.1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter sp. CRE-46
1703960,GCF_001664345.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. N113
1703961,GCF_001664305.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. N1314
1703962,GCF_001664085.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. N1341
1703964,GCF_001664325.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. N621
1703965,GCF_001664465.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. N6212
1703966,GCF_001664145.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. N731
1703967,GCF_001664545.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. N741
1703968,GCF_001664525.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. N871
1703969,GCF_001664485.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. N324
1704044,GCF_001281315.1,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. ERGS1:01
1704307,GCF_001318295.1,Bacteria,Verrucomicrobia,Spartobacteria,NA,NA,Candidatus Xiphinematobacter,Candidatus Xiphinematobacter sp. Idaho Grape
1704499,GCF_002209385.1,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylovulum,Methylovulum psychrotolerans
1705310,GCF_003366075.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. IDO3
1705394,GCF_001293165.1,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,Candidatus Thioglobus,Candidatus Thioglobus autotrophicus
1705617,GCF_001278825.1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sp. oral taxon 323
1707785,GCF_001412595.2,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. WG5
1712675,GCF_001543345.1,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,Turicibacter sp. H121
1714373,GCF_001314225.1,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. No. 7
1715860,GCF_001663395.1,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus sp. AntiMn-1
1715989,GCF_001458695.1,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,Candidatus Nitrospira inopinata
1716143,GCF_001563225.1,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Pseudodesulfovibrio,Pseudodesulfovibrio indicus
1717717,GCF_002356295.1,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinifilaceae,Labilibaculum,Labilibaculum antarcticum
1720343,GCF_002407505.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. 1_2015MBL_MicDiv
1720344,GCF_001854065.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter sp. AntiMn-1
1721091,GCF_001456155.1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium sp. IHB B 17019
1723645,GCF_001682295.1,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. 008
1725232,GCF_002355955.1,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Candidatus Desulfovibrio trichonymphae
1725411,GCF_001484565.1,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. CdTB01
1727163,GCF_001593605.1,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus sanaruensis
1727164,GCF_001412655.1,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter sp. PACM 27299
1727196,GCF_001644685.1,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomonas,Methylomonas sp. DH-1
1727214,GCF_002501585.1,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. H-CA8f
1729720,GCF_001932675.1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Salegentibacter,Salegentibacter sp. T436
1736046,GCF_002910775.2,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SM18
1736674,GCF_001310225.1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Algibacter,Algibacter alginicilyticus
1736675,GCF_001402915.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia sp. A16
1737425,GCF_003209395.1,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium provencense
1737490,GCF_002157225.2,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Agarilytica,Agarilytica rhodophyticola
1740162,GCF_001513745.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. Bp5365
1740163,GCF_001718875.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. Bp7605
1749074,GCF_001484045.1,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma sp. (ex Biomphalaria glabrata)
1749259,GCF_001447155.2,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Marinobacter sp. LQ44
1750719,GCF_001534765.1,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia,Kurthia sp. 11kri321
1751286,GCF_001548375.1,Bacteria,Cyanobacteria,NA,Nostocales,Nostocaceae,Nostoc,Nostoc sp. NIES-3756
1751294,GCF_001484705.1,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 4F
1752063,GCF_001548455.1,Bacteria,Cyanobacteria,NA,Nostocales,Hapalosiphonaceae,Fischerella,Fischerella sp. NIES-3754
1752064,GCF_001548435.1,Bacteria,Cyanobacteria,NA,Synechococcales,Leptolyngbyaceae,Leptolyngbya,Leptolyngbya sp. NIES-3755
1755811,GCF_002216855.1,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Paraphotobacterium,Paraphotobacterium marinum
1756149,GCF_002024805.1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Elizabethkingia,Elizabethkingia bruuniana
1756150,GCF_002022125.1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Elizabethkingia,Elizabethkingia ursingii
1756988,GCF_003296175.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Nitratireductor,Nitratireductor sp. OM-1
1756993,GCF_003073275.1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,Phytobacter,Phytobacter sp. SCO41
1758178,GCF_002407265.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Celeribacter,Celeribacter ethanolicus
1758179,GCF_002902865.1,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp. ASNIH5
1758189,GCF_002934965.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. ACNIH2
1758194,GCF_002902905.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter sp. AONIH1
1758196,GCF_002935055.1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia sp. SSNIH1
1758689,GCF_001685415.1,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Serinicoccus,Serinicoccus hydrothermalis
1759059,GCF_001679665.1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,Caulobacteraceae bacterium OTSz_A_272
1759399,GCF_001587175.1,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. A12
1759437,GCF_001642805.2,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia surfactantfaciens
1761016,GCF_003368325.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia caffeinilytica
1761891,GCF_001468205.2,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. 13-15
1763534,GCF_001831475.1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium crassostreae
1763535,GCF_001761385.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga crassostreae
1763536,GCF_001831495.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea crassostreae
1763538,GCF_001857945.1,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus crassostreae
1768108,GCF_001507665.1,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus actinosclerus
1768108,GCF_003206515.1,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus actinosclerus
1768242,GCF_001477625.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,NA,Paucibacter,Paucibacter sp. KCTC 42545
1769779,GCF_001750105.1,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer aggregans
1771309,GCF_003006155.1,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,Salinicola tamaricis
1771959,GCF_001542565.1,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. ATCC 21022
1774273,GCF_001761365.1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter vadi
1774743,GCF_001553895.1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. SDLI1
1777491,GCF_001562125.1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas sp. Mac1
1778262,GCF_900039485.1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Doolittlea,Candidatus Doolittlea endobia
1778263,GCF_900044015.1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Hoaglandella,Candidatus Hoaglandella endobia
1778264,GCF_900048045.1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Mikella,Candidatus Mikella endobia
1778540,GCF_000758345.1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya,Dickeya fangzhongdai
1778540,GCF_002812485.1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya,Dickeya fangzhongdai
1779382,GCF_001518995.2,Bacteria,Bacteroidetes,NA,Bacteroidetes Order II. Incertae sedis,Rhodothermaceae,NA,Rhodothermaceae bacterium RA
1783515,GCF_001611795.1,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces qaidamensis
1784713,GCF_003344925.1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium arcticum
1784714,GCF_003258705.1,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Arcticibacterium,Arcticibacterium luteifluviistationis
1785128,GCF_002076935.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter lactucae
1785995,GCF_001553915.1,Bacteria,Firmicutes,Bacilli,Bacillales,NA,Gemella,Gemella sp. oral taxon 928
1785996,GCF_001553645.1,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia sp. oral taxon 847
1788301,GCF_001294575.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas versuta
1789224,GCF_001704115.1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter larvae
1790137,GCF_001697185.1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Wenyingzhuangia,Wenyingzhuangia fucanilytica
1792307,GCF_001562255.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea sp. PAMC 26642
1792508,GCF_001687105.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yangia,Yangia sp. CCB-MM3
1793721,GCF_001562215.1,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp. KCTC 12332
1794699,GCF_003057965.1,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermodesulfobiaceae,Thermodesulfobium,Thermodesulfobium acidiphilum
1795043,GCF_001557535.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. PAMC 26561
1795053,GCF_001558975.1,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. PAMC 28756
1795355,GCF_003260975.1,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Echinicola,Echinicola strongylocentroti
1795630,GCF_001577365.1,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Frondihabitans,Frondihabitans sp. PAMC 28766
1795631,GCF_001577265.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. PAMC 28711
1795874,GCF_001577465.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. PAMC 28687
1796613,GCF_001688725.2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caecimuris
1796616,GCF_001689125.2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia sp. YL58
1796646,GCF_001688845.2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Muribaculum intestinale
1802984,GCF_003072485.1,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Candidatus Midichloriaceae,Candidatus Fokinia,Candidatus Fokinia solitaria
1803846,GCF_002886045.1,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavivirga,Flavivirga eckloniae
1804984,GCF_001634365.1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. OLGA172
1804986,GCF_003312875.1,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis albispora
1805478,GCF_900119915.1,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella timonensis
1805714,GCF_900155415.1,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenella,Christensenella massiliensis
1805827,GCF_001984015.1,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. MTM3W5.2
1805933,GCF_002951615.1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Rahnella,Rahnella sp. ERMR1:05
1806506,GCF_000952895.1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. BS34A
1806508,GCF_900066015.1,Bacteria,Chloroflexi,Ardenticatenia,Ardenticatenales,Ardenticatenaceae,Candidatus Promineofilum,Candidatus Promineofilum breve
1806885,GCF_001586275.1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Sphingorhabdus sp. M41
1806905,GCF_001854365.1,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. ZXY-2
