"RTL","drop","spp","genome.count","year","gen.div"
0.883388573755894,0.583333333333333,"Lactobacillus_plantarum",60,2020,0.116611
0.866407433716092,0.6,"Lactobacillus_plantarum",60,2020,0.133593
0.866406784316879,0.616666666666667,"Lactobacillus_plantarum",60,2020,0.133593
0.833098990411512,0.633333333333333,"Lactobacillus_plantarum",60,2020,0.166901
0.799783079015974,0.65,"Lactobacillus_plantarum",60,2020,0.200217
0.766463920624367,0.666666666666667,"Lactobacillus_plantarum",60,2020,0.233536
0.733143571667535,0.683333333333333,"Lactobacillus_plantarum",60,2020,0.266856
0.699820516880645,0.7,"Lactobacillus_plantarum",60,2020,0.300179
0.666497462093756,0.716666666666667,"Lactobacillus_plantarum",60,2020,0.333503
0.649839939328796,0.733333333333333,"Lactobacillus_plantarum",60,2020,0.35016
0.649839289929582,0.75,"Lactobacillus_plantarum",60,2020,0.350161
0.616518616273143,0.766666666666667,"Lactobacillus_plantarum",60,2020,0.383481
0.583196752051479,0.783333333333333,"Lactobacillus_plantarum",60,2020,0.416803
0.566537822254889,0.8,"Lactobacillus_plantarum",60,2020,0.433462
0.533222993191374,0.816666666666667,"Lactobacillus_plantarum",60,2020,0.466777
0.4999006960369,0.833333333333333,"Lactobacillus_plantarum",60,2020,0.500099
0.466585325807373,0.85,"Lactobacillus_plantarum",60,2020,0.533415
0.433241706712049,0.866666666666667,"Lactobacillus_plantarum",60,2020,0.566758
0.383260696227391,0.883333333333333,"Lactobacillus_plantarum",60,2020,0.616739
0.33327297528419,0.9,"Lactobacillus_plantarum",60,2020,0.666727
0.283282440277731,0.916666666666667,"Lactobacillus_plantarum",60,2020,0.716718
0.233309763749648,0.933333333333333,"Lactobacillus_plantarum",60,2020,0.76669
0.183348235241402,0.95,"Lactobacillus_plantarum",60,2020,0.816652
1,0,"Lactobacillus_reuteri",11,2020,0
1,0.0909090909090909,"Lactobacillus_reuteri",11,2020,0
0.999999280928143,0.181818181818182,"Lactobacillus_reuteri",11,2020,1e-06
0.999998561856287,0.272727272727273,"Lactobacillus_reuteri",11,2020,1e-06
0.955600620587775,0.363636363636364,"Lactobacillus_reuteri",11,2020,0.044399
0.955599901515918,0.454545454545455,"Lactobacillus_reuteri",11,2020,0.0444
0.822078468572533,0.545454545454545,"Lactobacillus_reuteri",11,2020,0.177922
0.777679520603422,0.636363636363636,"Lactobacillus_reuteri",11,2020,0.22232
0.644447585989489,0.727272727272727,"Lactobacillus_reuteri",11,2020,0.355552
1,0,"Lactobacillus_rhamnosus",15,2020,0
1,0.0666666666666667,"Lactobacillus_rhamnosus",15,2020,0
1,0.133333333333333,"Lactobacillus_rhamnosus",15,2020,0
1,0.2,"Lactobacillus_rhamnosus",15,2020,0
1,0.266666666666667,"Lactobacillus_rhamnosus",15,2020,0
1,0.333333333333333,"Lactobacillus_rhamnosus",15,2020,0
0.999998396831712,0.4,"Lactobacillus_rhamnosus",15,2020,2e-06
0.999996793663424,0.466666666666667,"Lactobacillus_rhamnosus",15,2020,3e-06
0.958366521143519,0.533333333333333,"Lactobacillus_rhamnosus",15,2020,0.041633
0.916689489548545,0.6,"Lactobacillus_rhamnosus",15,2020,0.083311
0.833388598106819,0.666666666666667,"Lactobacillus_rhamnosus",15,2020,0.166611
0.833387262133245,0.733333333333333,"Lactobacillus_rhamnosus",15,2020,0.166613
0.62514398455187,0.8,"Lactobacillus_rhamnosus",15,2020,0.374856
1,0,"Lactobacillus_sakei",12,2020,0
1,0.0833333333333334,"Lactobacillus_sakei",12,2020,0
0.98083842423016,0.166666666666667,"Lactobacillus_sakei",12,2020,0.019162
0.980837676607227,0.25,"Lactobacillus_sakei",12,2020,0.019162
0.961649684827092,0.333333333333333,"Lactobacillus_sakei",12,2020,0.03835
0.942482875696722,0.416666666666667,"Lactobacillus_sakei",12,2020,0.057517
0.923298497427429,0.5,"Lactobacillus_sakei",12,2020,0.076702
0.904112374704627,0.583333333333333,"Lactobacillus_sakei",12,2020,0.095888
0.884923386093914,0.666666666666667,"Lactobacillus_sakei",12,2020,0.115077
0.808142012471347,0.75,"Lactobacillus_sakei",12,2020,0.191858
1,0,"Lactococcus_lactis",13,2014,0
1,0.0769230769230769,"Lactococcus_lactis",13,2014,0
1,0.153846153846154,"Lactococcus_lactis",13,2014,0
0.975827995013646,0.230769230769231,"Lactococcus_lactis",13,2014,0.024172
0.975827678861329,0.307692307692308,"Lactococcus_lactis",13,2014,0.024172
0.967766058245584,0.384615384615385,"Lactococcus_lactis",13,2014,0.032234
0.955658899893214,0.461538461538462,"Lactococcus_lactis",13,2014,0.044341
0.923437182695045,0.538461538461538,"Lactococcus_lactis",13,2014,0.076563
0.891206560539954,0.615384615384615,"Lactococcus_lactis",13,2014,0.108793
0.842868346693052,0.692307692307692,"Lactococcus_lactis",13,2014,0.157132
0.794427594111431,0.769230769230769,"Lactococcus_lactis",13,2014,0.205572
1,0,"Lactococcus_lactis",35,2020,0
1,0.0285714285714286,"Lactococcus_lactis",35,2020,0
1,0.0571428571428572,"Lactococcus_lactis",35,2020,0
1,0.0857142857142857,"Lactococcus_lactis",35,2020,0
1,0.114285714285714,"Lactococcus_lactis",35,2020,0
1,0.142857142857143,"Lactococcus_lactis",35,2020,0
1,0.171428571428571,"Lactococcus_lactis",35,2020,0
1,0.2,"Lactococcus_lactis",35,2020,0
0.999999817110712,0.228571428571429,"Lactococcus_lactis",35,2020,0
0.999999597643567,0.257142857142857,"Lactococcus_lactis",35,2020,0
0.999999378176421,0.285714285714286,"Lactococcus_lactis",35,2020,1e-06
0.994411525185464,0.314285714285714,"Lactococcus_lactis",35,2020,0.005588
0.988819831519462,0.342857142857143,"Lactococcus_lactis",35,2020,0.01118
0.983226930784159,0.371428571428571,"Lactococcus_lactis",35,2020,0.016773
0.977634542138862,0.4,"Lactococcus_lactis",35,2020,0.022365
0.966447753066102,0.428571428571429,"Lactococcus_lactis",35,2020,0.033552
0.955255952826854,0.457142857142857,"Lactococcus_lactis",35,2020,0.044744
0.944050582202444,0.485714285714286,"Lactococcus_lactis",35,2020,0.055949
0.92727392835656,0.514285714285714,"Lactococcus_lactis",35,2020,0.072726
0.910494384859927,0.542857142857143,"Lactococcus_lactis",35,2020,0.089506
0.899304596402846,0.571428571428571,"Lactococcus_lactis",35,2020,0.100695
0.8993043769357,0.6,"Lactococcus_lactis",35,2020,0.100696
0.893708147615358,0.628571428571429,"Lactococcus_lactis",35,2020,0.106292
0.885303580123651,0.657142857142857,"Lactococcus_lactis",35,2020,0.114696
0.862935232611765,0.685714285714286,"Lactococcus_lactis",35,2020,0.137065
0.840565202518429,0.714285714285714,"Lactococcus_lactis",35,2020,0.159435
0.823784634841785,0.742857142857143,"Lactococcus_lactis",35,2020,0.176215
0.790220682993462,0.771428571428571,"Lactococcus_lactis",35,2020,0.209779
0.762203214579173,0.8,"Lactococcus_lactis",35,2020,0.237797
0.728635019699371,0.828571428571429,"Lactococcus_lactis",35,2020,0.271365
0.69500061889735,0.857142857142857,"Lactococcus_lactis",35,2020,0.304999
0.661373936023279,0.885714285714286,"Lactococcus_lactis",35,2020,0.338626
0.633312647335611,0.914285714285714,"Lactococcus_lactis",35,2020,0.366687
1,0,"Legionella_pneumophila",90,2020,0
1,0.0111111111111111,"Legionella_pneumophila",90,2020,0
1,0.0222222222222223,"Legionella_pneumophila",90,2020,0
1,0.0333333333333333,"Legionella_pneumophila",90,2020,0
1,0.0444444444444444,"Legionella_pneumophila",90,2020,0
1,0.0555555555555556,"Legionella_pneumophila",90,2020,0
1,0.0666666666666667,"Legionella_pneumophila",90,2020,0
1,0.0777777777777777,"Legionella_pneumophila",90,2020,0
1,0.0888888888888889,"Legionella_pneumophila",90,2020,0
1,0.1,"Legionella_pneumophila",90,2020,0
1,0.111111111111111,"Legionella_pneumophila",90,2020,0
1,0.122222222222222,"Legionella_pneumophila",90,2020,0
1,0.133333333333333,"Legionella_pneumophila",90,2020,0
1,0.144444444444444,"Legionella_pneumophila",90,2020,0
1,0.155555555555556,"Legionella_pneumophila",90,2020,0
1,0.166666666666667,"Legionella_pneumophila",90,2020,0
1,0.177777777777778,"Legionella_pneumophila",90,2020,0
1,0.188888888888889,"Legionella_pneumophila",90,2020,0
1,0.2,"Legionella_pneumophila",90,2020,0
1,0.211111111111111,"Legionella_pneumophila",90,2020,0
1,0.222222222222222,"Legionella_pneumophila",90,2020,0
1,0.233333333333333,"Legionella_pneumophila",90,2020,0
1,0.244444444444444,"Legionella_pneumophila",90,2020,0
1,0.255555555555556,"Legionella_pneumophila",90,2020,0
1,0.266666666666667,"Legionella_pneumophila",90,2020,0
1,0.277777777777778,"Legionella_pneumophila",90,2020,0
1,0.288888888888889,"Legionella_pneumophila",90,2020,0
1,0.3,"Legionella_pneumophila",90,2020,0
1,0.311111111111111,"Legionella_pneumophila",90,2020,0
1,0.322222222222222,"Legionella_pneumophila",90,2020,0
1,0.333333333333333,"Legionella_pneumophila",90,2020,0
1,0.344444444444444,"Legionella_pneumophila",90,2020,0
1,0.355555555555556,"Legionella_pneumophila",90,2020,0
1,0.366666666666667,"Legionella_pneumophila",90,2020,0
1,0.377777777777778,"Legionella_pneumophila",90,2020,0
1,0.388888888888889,"Legionella_pneumophila",90,2020,0
1,0.4,"Legionella_pneumophila",90,2020,0
1,0.411111111111111,"Legionella_pneumophila",90,2020,0
1,0.422222222222222,"Legionella_pneumophila",90,2020,0
1,0.433333333333333,"Legionella_pneumophila",90,2020,0
1,0.444444444444444,"Legionella_pneumophila",90,2020,0
1,0.455555555555556,"Legionella_pneumophila",90,2020,0
1,0.466666666666667,"Legionella_pneumophila",90,2020,0
1,0.477777777777778,"Legionella_pneumophila",90,2020,0
1,0.488888888888889,"Legionella_pneumophila",90,2020,0
1,0.5,"Legionella_pneumophila",90,2020,0
1,0.511111111111111,"Legionella_pneumophila",90,2020,0
1,0.522222222222222,"Legionella_pneumophila",90,2020,0
1,0.533333333333333,"Legionella_pneumophila",90,2020,0
1,0.544444444444445,"Legionella_pneumophila",90,2020,0
1,0.555555555555556,"Legionella_pneumophila",90,2020,0
1,0.566666666666667,"Legionella_pneumophila",90,2020,0
1,0.577777777777778,"Legionella_pneumophila",90,2020,0
1,0.588888888888889,"Legionella_pneumophila",90,2020,0
1,0.6,"Legionella_pneumophila",90,2020,0
1,0.611111111111111,"Legionella_pneumophila",90,2020,0
1,0.622222222222222,"Legionella_pneumophila",90,2020,0
0.999999844997638,0.633333333333333,"Legionella_pneumophila",90,2020,0
0.999999658994804,0.644444444444444,"Legionella_pneumophila",90,2020,0
0.99999947299197,0.655555555555556,"Legionella_pneumophila",90,2020,1e-06
0.999999317989608,0.666666666666667,"Legionella_pneumophila",90,2020,1e-06
0.999999162987246,0.677777777777778,"Legionella_pneumophila",90,2020,1e-06
0.999999007984885,0.688888888888889,"Legionella_pneumophila",90,2020,1e-06
0.999998852982523,0.7,"Legionella_pneumophila",90,2020,1e-06
0.999998697980161,0.711111111111111,"Legionella_pneumophila",90,2020,1e-06
0.999998511977327,0.722222222222222,"Legionella_pneumophila",90,2020,1e-06
0.999998356974965,0.733333333333333,"Legionella_pneumophila",90,2020,2e-06
0.995248464600855,0.744444444444444,"Legionella_pneumophila",90,2020,0.004752
0.995248278598021,0.755555555555556,"Legionella_pneumophila",90,2020,0.004752
0.995248123595659,0.766666666666667,"Legionella_pneumophila",90,2020,0.004752
0.995247968593297,0.777777777777778,"Legionella_pneumophila",90,2020,0.004752
0.985765761112902,0.788888888888889,"Legionella_pneumophila",90,2020,0.014234
0.980968407015617,0.8,"Legionella_pneumophila",90,2020,0.019032
0.976214577581518,0.811111111111111,"Legionella_pneumophila",90,2020,0.023785
0.971464995212132,0.822222222222222,"Legionella_pneumophila",90,2020,0.028535
0.961737046987385,0.833333333333333,"Legionella_pneumophila",90,2020,0.038263
0.937967434809804,0.844444444444444,"Legionella_pneumophila",90,2020,0.062033
0.914109874292154,0.855555555555556,"Legionella_pneumophila",90,2020,0.08589
0.898970390611841,0.866666666666667,"Legionella_pneumophila",90,2020,0.10103
0.89897023560948,0.877777777777778,"Legionella_pneumophila",90,2020,0.10103
0.87437393383563,0.888888888888889,"Legionella_pneumophila",90,2020,0.125626
0.843284614127665,0.9,"Legionella_pneumophila",90,2020,0.156715
0.843284428124831,0.911111111111111,"Legionella_pneumophila",90,2020,0.156716
0.810004057031817,0.922222222222222,"Legionella_pneumophila",90,2020,0.189996
0.800237854224185,0.933333333333333,"Legionella_pneumophila",90,2020,0.199762
0.747838933821834,0.944444444444444,"Legionella_pneumophila",90,2020,0.252161
0.700298035441166,0.955555555555556,"Legionella_pneumophila",90,2020,0.299702
0.644043152285511,0.966666666666667,"Legionella_pneumophila",90,2020,0.355957
1,0,"Leuconostoc_mesenteroides",11,2020,0
1,0.0909090909090909,"Leuconostoc_mesenteroides",11,2020,0
0.999999257914068,0.181818181818182,"Leuconostoc_mesenteroides",11,2020,1e-06
0.981156954019242,0.272727272727273,"Leuconostoc_mesenteroides",11,2020,0.018843
0.924576364785697,0.363636363636364,"Leuconostoc_mesenteroides",11,2020,0.075424
0.864136310301748,0.454545454545455,"Leuconostoc_mesenteroides",11,2020,0.135864
0.807575386345396,0.545454545454545,"Leuconostoc_mesenteroides",11,2020,0.192425
0.72519617969215,0.636363636363636,"Leuconostoc_mesenteroides",11,2020,0.274804
0.592915280872723,0.727272727272727,"Leuconostoc_mesenteroides",11,2020,0.407085
1,0,"Listeria_monocytogenes",165,2020,0
1,0.0060606060606061,"Listeria_monocytogenes",165,2020,0
1,0.0121212121212121,"Listeria_monocytogenes",165,2020,0
1,0.0181818181818182,"Listeria_monocytogenes",165,2020,0
1,0.0242424242424243,"Listeria_monocytogenes",165,2020,0
1,0.0303030303030303,"Listeria_monocytogenes",165,2020,0
1,0.0363636363636364,"Listeria_monocytogenes",165,2020,0
1,0.0424242424242425,"Listeria_monocytogenes",165,2020,0
1,0.0484848484848485,"Listeria_monocytogenes",165,2020,0
1,0.0545454545454546,"Listeria_monocytogenes",165,2020,0
1,0.0606060606060606,"Listeria_monocytogenes",165,2020,0
1,0.0666666666666667,"Listeria_monocytogenes",165,2020,0
1,0.0727272727272728,"Listeria_monocytogenes",165,2020,0
1,0.0787878787878787,"Listeria_monocytogenes",165,2020,0
1,0.0848484848484848,"Listeria_monocytogenes",165,2020,0
1,0.0909090909090909,"Listeria_monocytogenes",165,2020,0
1,0.0969696969696969,"Listeria_monocytogenes",165,2020,0
1,0.103030303030303,"Listeria_monocytogenes",165,2020,0
1,0.109090909090909,"Listeria_monocytogenes",165,2020,0
1,0.115151515151515,"Listeria_monocytogenes",165,2020,0
1,0.121212121212121,"Listeria_monocytogenes",165,2020,0
1,0.127272727272727,"Listeria_monocytogenes",165,2020,0
1,0.133333333333333,"Listeria_monocytogenes",165,2020,0
1,0.139393939393939,"Listeria_monocytogenes",165,2020,0
1,0.145454545454546,"Listeria_monocytogenes",165,2020,0
1,0.151515151515151,"Listeria_monocytogenes",165,2020,0
1,0.157575757575758,"Listeria_monocytogenes",165,2020,0
1,0.163636363636364,"Listeria_monocytogenes",165,2020,0
1,0.16969696969697,"Listeria_monocytogenes",165,2020,0
1,0.175757575757576,"Listeria_monocytogenes",165,2020,0
1,0.181818181818182,"Listeria_monocytogenes",165,2020,0
1,0.187878787878788,"Listeria_monocytogenes",165,2020,0
1,0.193939393939394,"Listeria_monocytogenes",165,2020,0
1,0.2,"Listeria_monocytogenes",165,2020,0
1,0.206060606060606,"Listeria_monocytogenes",165,2020,0
1,0.212121212121212,"Listeria_monocytogenes",165,2020,0
1,0.218181818181818,"Listeria_monocytogenes",165,2020,0
1,0.224242424242424,"Listeria_monocytogenes",165,2020,0
1,0.23030303030303,"Listeria_monocytogenes",165,2020,0
1,0.236363636363636,"Listeria_monocytogenes",165,2020,0
1,0.242424242424242,"Listeria_monocytogenes",165,2020,0
1,0.248484848484849,"Listeria_monocytogenes",165,2020,0
1,0.254545454545455,"Listeria_monocytogenes",165,2020,0
1,0.260606060606061,"Listeria_monocytogenes",165,2020,0
1,0.266666666666667,"Listeria_monocytogenes",165,2020,0
1,0.272727272727273,"Listeria_monocytogenes",165,2020,0
1,0.278787878787879,"Listeria_monocytogenes",165,2020,0
1,0.284848484848485,"Listeria_monocytogenes",165,2020,0
1,0.290909090909091,"Listeria_monocytogenes",165,2020,0
1,0.296969696969697,"Listeria_monocytogenes",165,2020,0
1,0.303030303030303,"Listeria_monocytogenes",165,2020,0
1,0.309090909090909,"Listeria_monocytogenes",165,2020,0
1,0.315151515151515,"Listeria_monocytogenes",165,2020,0
1,0.321212121212121,"Listeria_monocytogenes",165,2020,0
1,0.327272727272727,"Listeria_monocytogenes",165,2020,0
1,0.333333333333333,"Listeria_monocytogenes",165,2020,0
1,0.339393939393939,"Listeria_monocytogenes",165,2020,0
1,0.345454545454545,"Listeria_monocytogenes",165,2020,0
1,0.351515151515152,"Listeria_monocytogenes",165,2020,0
1,0.357575757575758,"Listeria_monocytogenes",165,2020,0
1,0.363636363636364,"Listeria_monocytogenes",165,2020,0
1,0.36969696969697,"Listeria_monocytogenes",165,2020,0
1,0.375757575757576,"Listeria_monocytogenes",165,2020,0
1,0.381818181818182,"Listeria_monocytogenes",165,2020,0
1,0.387878787878788,"Listeria_monocytogenes",165,2020,0
1,0.393939393939394,"Listeria_monocytogenes",165,2020,0
1,0.4,"Listeria_monocytogenes",165,2020,0
1,0.406060606060606,"Listeria_monocytogenes",165,2020,0
1,0.412121212121212,"Listeria_monocytogenes",165,2020,0
1,0.418181818181818,"Listeria_monocytogenes",165,2020,0
1,0.424242424242424,"Listeria_monocytogenes",165,2020,0
1,0.43030303030303,"Listeria_monocytogenes",165,2020,0
1,0.436363636363636,"Listeria_monocytogenes",165,2020,0
1,0.442424242424242,"Listeria_monocytogenes",165,2020,0
1,0.448484848484848,"Listeria_monocytogenes",165,2020,0
1,0.454545454545455,"Listeria_monocytogenes",165,2020,0
1,0.460606060606061,"Listeria_monocytogenes",165,2020,0
1,0.466666666666667,"Listeria_monocytogenes",165,2020,0
1,0.472727272727273,"Listeria_monocytogenes",165,2020,0
1,0.478787878787879,"Listeria_monocytogenes",165,2020,0
1,0.484848484848485,"Listeria_monocytogenes",165,2020,0
1,0.490909090909091,"Listeria_monocytogenes",165,2020,0
1,0.496969696969697,"Listeria_monocytogenes",165,2020,0
1,0.503030303030303,"Listeria_monocytogenes",165,2020,0
1,0.509090909090909,"Listeria_monocytogenes",165,2020,0
1,0.515151515151515,"Listeria_monocytogenes",165,2020,0
1,0.521212121212121,"Listeria_monocytogenes",165,2020,0
1,0.527272727272727,"Listeria_monocytogenes",165,2020,0
1,0.533333333333333,"Listeria_monocytogenes",165,2020,0
1,0.539393939393939,"Listeria_monocytogenes",165,2020,0
1,0.545454545454545,"Listeria_monocytogenes",165,2020,0
1,0.551515151515152,"Listeria_monocytogenes",165,2020,0
1,0.557575757575758,"Listeria_monocytogenes",165,2020,0
1,0.563636363636364,"Listeria_monocytogenes",165,2020,0
1,0.56969696969697,"Listeria_monocytogenes",165,2020,0
1,0.575757575757576,"Listeria_monocytogenes",165,2020,0
1,0.581818181818182,"Listeria_monocytogenes",165,2020,0
1,0.587878787878788,"Listeria_monocytogenes",165,2020,0
1,0.593939393939394,"Listeria_monocytogenes",165,2020,0
1,0.6,"Listeria_monocytogenes",165,2020,0
1,0.606060606060606,"Listeria_monocytogenes",165,2020,0
1,0.612121212121212,"Listeria_monocytogenes",165,2020,0
1,0.618181818181818,"Listeria_monocytogenes",165,2020,0
1,0.624242424242424,"Listeria_monocytogenes",165,2020,0
1,0.63030303030303,"Listeria_monocytogenes",165,2020,0
1,0.636363636363636,"Listeria_monocytogenes",165,2020,0
1,0.642424242424242,"Listeria_monocytogenes",165,2020,0
1,0.648484848484848,"Listeria_monocytogenes",165,2020,0
1,0.654545454545455,"Listeria_monocytogenes",165,2020,0
1,0.660606060606061,"Listeria_monocytogenes",165,2020,0
1,0.666666666666667,"Listeria_monocytogenes",165,2020,0
1,0.672727272727273,"Listeria_monocytogenes",165,2020,0
1,0.678787878787879,"Listeria_monocytogenes",165,2020,0
1,0.684848484848485,"Listeria_monocytogenes",165,2020,0
1,0.690909090909091,"Listeria_monocytogenes",165,2020,0
1,0.696969696969697,"Listeria_monocytogenes",165,2020,0
1,0.703030303030303,"Listeria_monocytogenes",165,2020,0
1,0.709090909090909,"Listeria_monocytogenes",165,2020,0
1,0.715151515151515,"Listeria_monocytogenes",165,2020,0
1,0.721212121212121,"Listeria_monocytogenes",165,2020,0
1,0.727272727272727,"Listeria_monocytogenes",165,2020,0
1,0.733333333333333,"Listeria_monocytogenes",165,2020,0
1,0.739393939393939,"Listeria_monocytogenes",165,2020,0
0.999999533995321,0.745454545454545,"Listeria_monocytogenes",165,2020,0
0.999998974789706,0.751515151515151,"Listeria_monocytogenes",165,2020,1e-06
0.999998415584091,0.757575757575758,"Listeria_monocytogenes",165,2020,2e-06
0.999997856378475,0.763636363636364,"Listeria_monocytogenes",165,2020,2e-06
0.999997297172861,0.76969696969697,"Listeria_monocytogenes",165,2020,3e-06
0.999996737967246,0.775757575757576,"Listeria_monocytogenes",165,2020,3e-06
0.999996178761631,0.781818181818182,"Listeria_monocytogenes",165,2020,4e-06
0.999995619556016,0.787878787878788,"Listeria_monocytogenes",165,2020,4e-06
0.999995060350401,0.793939393939394,"Listeria_monocytogenes",165,2020,5e-06
0.999994501144786,0.8,"Listeria_monocytogenes",165,2020,5e-06
0.999993941939171,0.806060606060606,"Listeria_monocytogenes",165,2020,6e-06
0.985598684599271,0.812121212121212,"Listeria_monocytogenes",165,2020,0.014401
0.985598125393656,0.818181818181818,"Listeria_monocytogenes",165,2020,0.014402
0.971202495250013,0.824242424242424,"Listeria_monocytogenes",165,2020,0.028798
0.95680397587736,0.83030303030303,"Listeria_monocytogenes",165,2020,0.043196
0.942391942369014,0.836363636363636,"Listeria_monocytogenes",165,2020,0.057608
0.927979908860668,0.842424242424242,"Listeria_monocytogenes",165,2020,0.07202
0.927979349655053,0.848484848484849,"Listeria_monocytogenes",165,2020,0.072021
0.913566850142028,0.854545454545454,"Listeria_monocytogenes",165,2020,0.086433
0.89915463023181,0.860606060606061,"Listeria_monocytogenes",165,2020,0.100845
0.884741012307555,0.866666666666667,"Listeria_monocytogenes",165,2020,0.115259
0.870325809967392,0.872727272727273,"Listeria_monocytogenes",165,2020,0.129674
0.855910048421613,0.878787878787879,"Listeria_monocytogenes",165,2020,0.14409
0.841494659679578,0.884848484848485,"Listeria_monocytogenes",165,2020,0.158505
0.827098283928448,0.890909090909091,"Listeria_monocytogenes",165,2020,0.172902
0.812702001378255,0.896969696969697,"Listeria_monocytogenes",165,2020,0.187298
0.798301990790628,0.903030303030303,"Listeria_monocytogenes",165,2020,0.201698
0.78388622924485,0.909090909090909,"Listeria_monocytogenes",165,2020,0.216114
0.769218918373315,0.915151515151515,"Listeria_monocytogenes",165,2020,0.230781
0.740426166871056,0.921212121212121,"Listeria_monocytogenes",165,2020,0.259574
0.726032680348936,0.927272727272727,"Listeria_monocytogenes",165,2020,0.273967
0.711629128125749,0.933333333333333,"Listeria_monocytogenes",165,2020,0.288371
0.697232938776491,0.939393939393939,"Listeria_monocytogenes",165,2020,0.302767
0.668420894680518,0.945454545454545,"Listeria_monocytogenes",165,2020,0.331579
0.639596641261955,0.951515151515152,"Listeria_monocytogenes",165,2020,0.360403
0.610765024969462,0.957575757575758,"Listeria_monocytogenes",165,2020,0.389235
0.567571890075833,0.963636363636364,"Listeria_monocytogenes",165,2020,0.432428
0.53873272450754,0.96969696969697,"Listeria_monocytogenes",165,2020,0.461267
0.495480779823414,0.975757575757576,"Listeria_monocytogenes",165,2020,0.504519
0.481084404072284,0.981818181818182,"Listeria_monocytogenes",165,2020,0.518916
1,0,"Listeria_monocytogenes",23,2012,0
1,0.0434782608695652,"Listeria_monocytogenes",23,2012,0
1,0.0869565217391305,"Listeria_monocytogenes",23,2012,0
1,0.130434782608696,"Listeria_monocytogenes",23,2012,0
1,0.173913043478261,"Listeria_monocytogenes",23,2012,0
1,0.217391304347826,"Listeria_monocytogenes",23,2012,0
1,0.260869565217391,"Listeria_monocytogenes",23,2012,0
1,0.304347826086957,"Listeria_monocytogenes",23,2012,0
1,0.347826086956522,"Listeria_monocytogenes",23,2012,0
0.999998498537234,0.391304347826087,"Listeria_monocytogenes",23,2012,2e-06
0.999997679557543,0.434782608695652,"Listeria_monocytogenes",23,2012,2e-06
0.999996860577853,0.478260869565217,"Listeria_monocytogenes",23,2012,3e-06
0.999995222618472,0.521739130434783,"Listeria_monocytogenes",23,2012,5e-06
0.978888205040847,0.565217391304348,"Listeria_monocytogenes",23,2012,0.021112
0.957803572908097,0.608695652173913,"Listeria_monocytogenes",23,2012,0.042196
0.936690549479409,0.652173913043478,"Listeria_monocytogenes",23,2012,0.063309
0.915606736326349,0.695652173913043,"Listeria_monocytogenes",23,2012,0.084393
0.873390790218488,0.739130434782609,"Listeria_monocytogenes",23,2012,0.126609
0.81013935075931,0.782608695652174,"Listeria_monocytogenes",23,2012,0.189861
0.767903203152417,0.826086956521739,"Listeria_monocytogenes",23,2012,0.232097
0.704558945994978,0.869565217391304,"Listeria_monocytogenes",23,2012,0.295441
1,0,"Listeria_monocytogenes",49,2014,0
1,0.0204081632653061,"Listeria_monocytogenes",49,2014,0
1,0.0408163265306123,"Listeria_monocytogenes",49,2014,0
1,0.0612244897959183,"Listeria_monocytogenes",49,2014,0
1,0.0816326530612245,"Listeria_monocytogenes",49,2014,0
1,0.102040816326531,"Listeria_monocytogenes",49,2014,0
1,0.122448979591837,"Listeria_monocytogenes",49,2014,0
1,0.142857142857143,"Listeria_monocytogenes",49,2014,0
1,0.163265306122449,"Listeria_monocytogenes",49,2014,0
1,0.183673469387755,"Listeria_monocytogenes",49,2014,0
1,0.204081632653061,"Listeria_monocytogenes",49,2014,0
1,0.224489795918367,"Listeria_monocytogenes",49,2014,0
1,0.244897959183674,"Listeria_monocytogenes",49,2014,0
1,0.26530612244898,"Listeria_monocytogenes",49,2014,0
1,0.285714285714286,"Listeria_monocytogenes",49,2014,0
1,0.306122448979592,"Listeria_monocytogenes",49,2014,0
1,0.326530612244898,"Listeria_monocytogenes",49,2014,0
1,0.346938775510204,"Listeria_monocytogenes",49,2014,0
1,0.36734693877551,"Listeria_monocytogenes",49,2014,0
1,0.387755102040816,"Listeria_monocytogenes",49,2014,0
1,0.408163265306122,"Listeria_monocytogenes",49,2014,0
1,0.428571428571429,"Listeria_monocytogenes",49,2014,0
1,0.448979591836735,"Listeria_monocytogenes",49,2014,0
1,0.469387755102041,"Listeria_monocytogenes",49,2014,0
1,0.489795918367347,"Listeria_monocytogenes",49,2014,0
1,0.510204081632653,"Listeria_monocytogenes",49,2014,0
1,0.530612244897959,"Listeria_monocytogenes",49,2014,0
0.999998615422009,0.551020408163265,"Listeria_monocytogenes",49,2014,1e-06
0.99999786019765,0.571428571428571,"Listeria_monocytogenes",49,2014,2e-06
0.999997104973291,0.591836734693878,"Listeria_monocytogenes",49,2014,3e-06
0.999996349748932,0.612244897959184,"Listeria_monocytogenes",49,2014,4e-06
0.999995594524573,0.63265306122449,"Listeria_monocytogenes",49,2014,4e-06
0.999994084075855,0.653061224489796,"Listeria_monocytogenes",49,2014,6e-06
0.980530190156682,0.673469387755102,"Listeria_monocytogenes",49,2014,0.01947
0.96106629623751,0.693877551020408,"Listeria_monocytogenes",49,2014,0.038934
0.941601772964705,0.714285714285714,"Listeria_monocytogenes",49,2014,0.058398
0.922135739243182,0.73469387755102,"Listeria_monocytogenes",49,2014,0.077864
0.922133725311558,0.755102040816326,"Listeria_monocytogenes",49,2014,0.077866
